"EnsemblGeneID"	"Chr"	"GeneStart"	"GeneEnd"	"Status"	"ExternalID"	"R1L1Kidney"	"R1L2Liver"	"R1L3Kidney"	"R1L4Liver"	"R1L6Liver"	"R1L7Kidney"	"R1L8Liver"	"R2L1Liver"	"R2L2Kidney"	"R2L3Liver"	"R2L4Kidney"	"R2L6Kidney"	"R2L7Liver"	"R2L8Kidney"
"ENSG00000142949"	1	43769134	43861930	"KNOWN"	"PTPRF"	332	732	320	772	716	312	711	674	350	808	320	354	758	356
"ENSG00000066135"	1	43888384	43943775	"KNOWN"	"JMJD2A"	102	107	123	93	93	130	86	91	120	93	126	119	83	101
"ENSG00000126091"	1	43945805	44169417	"KNOWN"	"ST3GAL3"	29	34	23	27	21	27	19	22	19	23	24	23	28	29
"ENSG00000210352"	1	43954725	43954809	"NOVEL"	""	0	0	1	0	0	1	0	0	0	0	1	0	0	1
"ENSG00000117407"	1	44171579	44175471	"KNOWN"	"ARTN"	3	0	5	1	0	3	2	0	4	0	2	3	0	0
"ENSG00000117408"	1	44185198	44206280	"KNOWN"	"IPO13"	103	31	100	20	24	77	32	30	112	40	111	106	30	91
"ENSG00000132768"	1	44208240	44211630	"KNOWN"	"DPH2"	30	26	44	30	22	40	18	18	40	37	37	36	38	32
"ENSG00000117410"	1	44213189	44216558	"KNOWN"	"ATP6V0B"	234	67	274	66	75	254	88	68	254	90	312	313	74	280
"ENSG00000117411"	1	44217453	44229427	"KNOWN"	"B4GALT2"	42	39	42	40	28	36	34	33	29	30	44	40	52	45
"ENSG00000159214"	1	44229867	44234783	"KNOWN"	"CCDC24"	36	2	37	5	4	30	9	6	39	9	34	32	6	46
"ENSG00000196517"	1	44234742	44269721	"KNOWN"	"SLC6A9"	11	3	16	1	5	11	2	2	10	3	14	13	1	14
"ENSG00000210358"	1	44355357	44355650	"NOVEL"	""	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"ENSG00000171872"	1	44357109	44373376	"KNOWN"	"KLF17"	0	0	0	1	1	0	0	0	0	1	0	1	0	0
"ENSG00000200171"	1	44391646	44391739	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000178028"	1	44444576	44458938	"KNOWN"	"DMAP1"	52	25	39	24	22	45	23	28	51	28	45	54	32	52
"ENSG00000117419"	1	44459330	44593526	"KNOWN"	"PRNPIP"	92	34	90	26	33	90	30	30	116	44	96	100	34	95
"ENSG00000199385"	1	44628981	44629082	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000187147"	1	44643453	44889983	"KNOWN"	"C1orf164"	145	70	138	70	73	116	75	58	140	57	123	173	80	151
"ENSG00000126106"	1	44874646	44912702	"KNOWN"	"TMEM53"	11	11	21	13	9	21	7	9	13	8	10	29	12	25
"ENSG00000213879"	1	44886839	44887356	"NOVEL"	""	2	0	0	0	1	1	1	1	4	1	0	0	1	2
"ENSG00000198520"	1	44912981	44963848	"KNOWN"	"Q6PIY5_HUMAN"	6	27	11	33	27	9	42	20	10	32	5	6	37	6
"ENSG00000199377"	1	44960045	44960161	"KNOWN"	"NR_002753.3"	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000200169"	1	44969314	44969429	"KNOWN"	"NR_002755.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000142945"	1	44978138	45006026	"KNOWN"	"KIF2C"	8	0	4	2	3	4	2	1	4	1	5	3	1	4
"ENSG00000210407"	1	45010902	45010975	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000142937"	1	45013826	45017038	"KNOWN"	"RPS8"	385	285	388	299	280	435	307	268	464	344	410	443	301	392
"ENSG00000207429"	1	45014123	45014202	"KNOWN"	"SNORD55"	46	22	46	33	32	26	20	39	38	33	52	41	45	48
"ENSG00000200913"	1	45014749	45014852	"KNOWN"	"SNORD46"	3	0	4	1	0	0	0	0	2	1	5	2	0	2
"ENSG00000202031"	1	45016102	45016171	"KNOWN"	"SNORD38A"	1	2	1	3	1	0	0	0	1	0	1	2	3	1
"ENSG00000207421"	1	45016649	45016717	"KNOWN"	"SNORD38B"	3	1	1	0	0	2	0	0	2	0	1	3	0	0
"ENSG00000173863"	1	45018585	45018974	"NOVEL"	""	3	3	2	4	2	0	3	0	1	2	0	1	0	2
"ENSG00000142959"	1	45021844	45026013	"KNOWN"	"BEST4"	0	0	2	0	0	0	1	2	0	0	3	2	0	0
"ENSG00000173846"	1	45038723	45049479	"KNOWN"	"PLK3"	24	14	31	14	13	16	15	16	25	7	16	21	9	20
"ENSG00000188396"	1	45044172	45045544	"KNOWN"	"NP_001013654.1"	2	4	0	1	2	0	2	2	0	1	0	0	1	1
"ENSG00000202444"	1	45058142	45058256	"NOVEL"	""	1	0	0	1	0	0	0	0	0	0	0	1	0	0
"ENSG00000117425"	1	45058663	45081195	"KNOWN"	"PTCH2"	2	1	1	1	0	2	1	0	2	0	2	2	1	2
"ENSG00000070785"	1	45089037	45224869	"KNOWN"	"EIF2B3"	36	10	30	24	14	41	18	16	42	18	30	48	18	34
"ENSG00000210472"	1	45170582	45170685	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000126107"	1	45240797	45249516	"KNOWN"	"HECTD3"	88	138	90	106	116	90	112	116	92	110	105	104	110	78
"ENSG00000126088"	1	45250417	45253928	"KNOWN"	"UROD"	113	102	117	109	107	92	67	95	114	121	96	103	101	117
"ENSG00000162415"	1	45254665	45444815	"KNOWN"	"ZSWIM5"	19	3	36	3	2	19	2	5	27	5	39	35	5	22
"ENSG00000204034"	1	45542169	45543877	"KNOWN"	"Q9BRQ9_HUMAN"	7	6	1	7	4	4	7	8	0	4	8	1	3	3
"ENSG00000186603"	1	45565132	45566934	"KNOWN"	"HPDL"	0	0	0	2	2	0	1	1	0	1	0	1	0	2
"ENSG00000132781"	1	45567501	45578729	"KNOWN"	"MUTYH"	26	18	20	16	12	27	17	16	20	14	22	32	9	28
"ENSG00000132773"	1	45577929	45581961	"KNOWN"	"TOE1"	14	17	7	14	13	14	9	7	14	11	8	17	5	15
"ENSG00000070759"	1	45582142	45729427	"KNOWN"	"TESK2"	5	21	7	22	29	4	21	26	11	25	8	8	14	5
"ENSG00000210479"	1	45596913	45597006	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000132763"	1	45738312	46267006	"KNOWN"	"MMACHC"	22	60	27	70	46	25	47	46	26	46	31	27	47	23
"ENSG00000117450"	1	45749295	45760196	"KNOWN"	"PRDX1"	677	448	676	485	450	620	428	373	638	461	604	678	421	536
"ENSG00000117448"	1	45789085	45808307	"KNOWN"	"AKR1A1"	399	316	446	294	330	448	292	284	501	352	400	513	305	396
"ENSG00000132780"	1	45822304	45857145	"KNOWN"	"NASP"	112	85	110	75	88	110	84	90	99	115	90	106	70	87
"ENSG00000159588"	1	45858304	45862260	"KNOWN"	"CCDC17"	3	13	4	13	10	6	13	12	3	11	6	7	12	5
"ENSG00000159592"	1	45865563	45924795	"KNOWN"	"GPBP1L1"	266	298	286	262	304	266	270	195	290	312	238	330	221	241
"ENSG00000159596"	1	45925473	45932697	"KNOWN"	"TMEM69"	43	19	37	21	18	38	13	12	37	14	36	43	15	39
"ENSG00000197429"	1	45932583	45988909	"KNOWN"	"IPP"	56	25	50	18	22	52	16	22	46	25	35	50	17	46
"ENSG00000215891"	1	45938938	45943778	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000086015"	1	46041872	46274383	"KNOWN"	"MAST2"	57	41	64	34	33	54	29	31	50	49	70	71	39	51
"ENSG00000117461"	1	46278399	46371053	"KNOWN"	"PIK3R3"	123	19	137	31	33	142	29	25	138	22	101	142	25	108
"ENSG00000117472"	1	46413346	46424217	"KNOWN"	"TSPAN1"	572	14	614	17	15	603	13	15	624	16	556	688	17	526
"ENSG00000085998"	1	46426941	46458564	"KNOWN"	"POMGNT1"	150	98	171	102	100	156	92	95	172	98	188	165	84	162
"ENSG00000171357"	1	46441593	46537834	"KNOWN"	"C1orf190"	36	4	32	4	3	40	5	7	45	5	40	36	6	30
"ENSG00000085999"	1	46486004	46516732	"KNOWN"	"RAD54L"	8	6	10	6	3	8	9	7	10	6	2	8	5	5
"ENSG00000132128"	1	46516660	46541625	"KNOWN"	"LRRC41"	87	52	80	66	67	92	59	61	99	77	100	81	64	101
"ENSG00000173660"	1	46541914	46555035	"KNOWN"	"UQCRH"	253	53	288	79	68	255	54	42	266	52	221	309	48	203
"ENSG00000117481"	1	46578977	46603275	"KNOWN"	"NSUN4"	85	72	66	61	61	71	52	38	74	59	57	75	47	64
"ENSG00000215890"	1	46580095	46600451	"KNOWN"	"Q6ZRQ1_HUMAN"	34	24	27	21	22	31	19	12	34	18	19	37	20	29
"ENSG00000210483"	1	46597104	46597178	"NOVEL"	""	0	0	1	0	0	0	0	0	0	0	0	0	0	1
"ENSG00000117480"	1	46632579	46652096	"KNOWN"	"FAAH"	40	36	38	42	38	36	32	47	45	41	42	47	45	40
"ENSG00000213777"	1	46634119	46634336	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000197587"	1	46745255	46752471	"KNOWN"	"DMBX1"	1	0	0	0	0	0	0	0	0	0	0	1	0	0
"ENSG00000216144"	1	46778603	46778693	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000162456"	1	46783903	46789786	"KNOWN"	"KNCN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000079277"	1	46795677	46842497	"KNOWN"	"MKNK1"	48	72	73	64	53	49	56	63	77	69	49	55	62	57
"ENSG00000142961"	1	46845979	46855093	"KNOWN"	"MOBKL2C"	54	24	57	30	29	46	31	29	55	16	42	56	27	40
"ENSG00000123472"	1	46871000	46906686	"KNOWN"	"ATPAF1"	364	166	408	147	183	387	169	131	406	162	278	438	148	328
"ENSG00000186118"	1	46910087	46911836	"KNOWN"	"Q6PEX7_HUMAN"	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"ENSG00000159658"	1	46913420	46957323	"KNOWN"	"KIAA0494"	525	204	541	211	195	548	194	134	605	179	454	595	154	421
"ENSG00000142973"	1	47037329	47057672	"KNOWN"	"CYP4B1"	5	1	3	1	3	11	1	0	10	0	15	15	5	6
"ENSG00000154198"	1	47096493	47138734	"KNOWN"	"NR_002788.1"	1	0	0	0	0	1	0	0	0	0	0	1	0	2
"ENSG00000187048"	1	47167493	47180004	"KNOWN"	"CYP4A11"	200	540	188	488	447	176	463	439	227	528	194	222	483	206
"ENSG00000186377"	1	47261827	47289009	"KNOWN"	"CYP4X1"	20	8	18	7	14	18	8	7	16	11	16	21	6	22
"ENSG00000186160"	1	47305634	47356577	"KNOWN"	"CYP4Z1"	0	1	3	0	0	1	4	2	1	1	2	1	2	2
"ENSG00000162365"	1	47375433	47387940	"KNOWN"	"CYP4A22"	67	203	86	200	198	54	167	149	71	229	68	82	183	72
"ENSG00000162366"	1	47421848	47429303	"KNOWN"	"PDZK1IP1"	730	4	782	8	7	720	7	9	832	6	768	866	6	777
"ENSG00000162367"	1	47454550	47469974	"KNOWN"	"TAL1"	30	3	31	8	4	29	6	5	26	8	34	24	7	29
"ENSG00000123473"	1	47488398	47552406	"KNOWN"	"STIL"	4	3	12	6	3	2	5	2	7	4	5	9	4	3
"ENSG00000162368"	1	47572068	47617097	"KNOWN"	"CMPK"	148	296	158	270	290	142	276	174	160	296	110	154	210	108
"ENSG00000186790"	1	47654331	47656310	"KNOWN"	"FOXE3"	1	0	1	1	0	0	0	0	0	0	0	0	0	3
"ENSG00000186564"	1	47674276	47678519	"KNOWN"	"FOXD2"	14	4	16	3	5	19	4	3	15	5	22	17	9	20
"ENSG00000180029"	1	47999566	47999877	"KNOWN"	"Q8NF14_HUMAN"	7	2	9	4	2	7	0	2	9	3	6	7	1	3
"ENSG00000204018"	1	48016709	48039881	"KNOWN"	"LOC388630"	14	1	6	1	1	6	2	0	16	3	8	16	0	19
"ENSG00000204015"	1	48327585	48327797	"NOVEL"	""	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000198709"	1	48341893	48342465	"KNOWN"	"Q9UI23_HUMAN"	0	0	0	0	0	0	0	0	0	0	1	0	0	2
"ENSG00000215889"	1	48402879	48405666	"NOVEL"	""	2	0	1	0	0	1	0	0	0	0	1	0	0	0
"ENSG00000117834"	1	48460991	48486903	"KNOWN"	"SLC5A9"	22	27	32	31	28	35	29	24	33	29	28	34	30	24
"ENSG00000179793"	1	48500536	48500784	"KNOWN"	"Q9BXZ3_HUMAN"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000215888"	1	48514455	48515561	"NOVEL"	""	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000132122"	1	48536096	48710432	"KNOWN"	"SPATA6"	15	2	20	3	3	15	0	2	19	8	14	14	1	16
"ENSG00000206700"	1	48582468	48582574	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000198801"	1	48674226	48675482	"NOVEL"	""	21	6	16	12	9	21	9	11	12	6	5	23	9	15
"ENSG00000186094"	1	48771114	50262172	"KNOWN"	"AGBL4"	1	0	2	0	0	1	0	1	2	0	2	0	0	4
"ENSG00000162373"	1	48966131	49015177	"KNOWN"	"C1orf165"	25	1	27	0	0	18	0	0	26	1	24	20	0	25
"ENSG00000215887"	1	50080391	50084659	"NOVEL"	""	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000198784"	1	50232577	50234461	"KNOWN"	"Q9P184_HUMAN"	0	2	0	1	1	0	1	1	0	1	0	0	0	0
"ENSG00000162374"	1	50342169	50442045	"KNOWN"	"ELAVL4"	1	2	0	0	2	2	1	3	0	2	0	0	0	0
"ENSG00000198928"	1	50564529	50565269	"NOVEL"	""	2	0	1	0	1	0	0	0	0	1	1	4	1	0
"ENSG00000142700"	1	50656695	50659630	"KNOWN"	"DMRTA2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000185104"	1	50679523	51198524	"KNOWN"	"FAF1"	103	53	89	50	39	61	49	26	92	47	73	103	57	62
"ENSG00000202140"	1	50738018	50738117	"NOVEL"	""	0	0	3	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000207194"	1	50820664	50820771	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000210528"	1	50988556	50988613	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000123080"	1	51199005	51212893	"KNOWN"	"CDKN2C"	17	6	13	5	5	12	1	4	8	5	11	11	5	11
"ENSG00000204006"	1	51340494	51386340	"KNOWN"	"C1orf185"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000200262"	1	51345482	51345589	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000203280"	1	51433986	51434425	"NOVEL"	""	0	0	0	0	0	0	0	0	1	1	0	0	0	0
"ENSG00000215886"	1	51445381	51451083	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000210557"	1	51469515	51469616	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000123091"	1	51474559	51511798	"KNOWN"	"RNF11"	335	199	336	195	199	330	175	132	331	197	262	330	138	239
"ENSG00000085831"	1	51525518	51583282	"KNOWN"	"C1orf34"	19	1	11	2	0	22	2	1	18	0	18	16	1	14
"ENSG00000085832"	1	51592523	51757583	"KNOWN"	"EPS15"	202	92	218	95	98	229	108	89	230	97	155	231	80	153
"ENSG00000206595"	1	51620568	51620674	"NOVEL"	""	0	3	0	2	1	1	1	0	0	4	0	0	0	1
"ENSG00000210578"	1	51776889	51776989	"NOVEL"	""	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"ENSG00000117859"	1	51815439	52026729	"KNOWN"	"OSBPL9"	310	144	307	157	183	308	152	116	351	147	226	335	133	219
"ENSG00000212624"	1	51963035	51963156	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000078618"	1	52027472	52117010	"KNOWN"	"NRD1"	359	293	308	315	260	306	300	232	355	336	269	369	267	264
"ENSG00000212076"	1	52074595	52074670	"NOVEL"	""	0	1	1	1	0	0	0	1	0	0	0	1	0	1
"ENSG00000212174"	1	52103893	52103967	"NOVEL"	""	0	0	0	1	0	0	0	0	0	1	0	0	0	0
"ENSG00000169213"	1	52157425	52228936	"KNOWN"	"RAB3B"	5	0	12	0	0	11	1	0	18	1	8	10	0	11
"ENSG00000200839"	1	52211670	52211795	"NOVEL"	""	0	1	0	1	0	2	1	1	1	2	0	0	0	0
"ENSG00000201819"	1	52233995	52234297	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000117862"	1	52258394	52294431	"KNOWN"	"TXNDC12"	104	88	98	79	80	103	74	60	99	81	96	91	62	84
"ENSG00000198841"	1	52270363	52272076	"KNOWN"	"KTI12"	4	12	10	14	12	7	11	12	12	12	9	7	13	9
"ENSG00000203998"	1	52289180	52290776	"KNOWN"	"Q5T1T5_HUMAN"	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000134717"	1	52294385	52328976	"KNOWN"	"BTF3L4"	35	16	29	8	18	36	12	9	36	17	31	35	12	21
"ENSG00000157077"	1	52380634	52584946	"KNOWN"	"ZFYVE9"	159	38	139	37	41	108	36	16	156	47	113	157	26	112
"ENSG00000210622"	1	52388364	52388679	"NOVEL"	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000213735"	1	52491881	52492442	"NOVEL"	""	4	1	3	1	1	1	1	0	5	0	1	2	1	2
"ENSG00000154222"	1	52588855	52604452	"KNOWN"	"CC2D1B"	72	46	76	43	36	62	32	32	86	44	89	86	45	88
"ENSG00000085840"	1	52611090	52642719	"KNOWN"	"ORC1L"	4	2	2	1	0	1	0	0	2	0	3	2	0	3
"ENSG00000134748"	1	52642824	52656438	"KNOWN"	"PRPF38A"	75	59	77	44	51	76	39	48	93	57	70	77	25	73
"ENSG00000134744"	1	52661538	52791331	"KNOWN"	"ZCCHC11"	68	34	71	32	48	50	28	23	56	35	41	72	28	44
"ENSG00000116157"	1	52840632	52847310	"KNOWN"	"GPX7"	8	2	16	3	4	18	2	1	14	2	9	12	1	8
"ENSG00000182183"	1	52871604	52907381	"KNOWN"	"NP_001036158.1"	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"ENSG00000162377"	1	52925102	52936626	"KNOWN"	"C1orf163"	30	21	35	20	20	31	18	19	35	19	39	45	23	34
